__v,_id,description,listImg,listVar,name,price,quantity,rate,sold,vote
0,60935657bbc03a7818a32875,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Những đôi giày Adidas cung cấp cho bạn một chuyến đi suôn sẻ cả ngày dài, từ buổi sáng của bạn chạy việc lặt vặt để buổi chiều và sau đó một hangout sân sau vào ban đêm. Các Lightmotion midsole cung cấp đệm siêu nhẹ bạn sẽ thực sự đánh giá cao như những giờ vượt qua.

Sản phẩm này được thực hiện với Primeblue, một tái chế vật liệu hiệu suất cao sản xuất tại phần với Parley Dương nhựa.

- đóng cửa ren
- dệt trên
- đệm Superlight
- Lightmotion midsole
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/967d2863ebdb492847ddd39e8a801f15_tn"",""https://cf.shopee.vn/file/0ac0224bb7e47258ecb06f51d197eeae_tn"",""https://cf.shopee.vn/file/c877bcacf23147acfaa7a820cbd19ed6_tn"",""https://cf.shopee.vn/file/aa5064954cf665af7069dab289bc2658_tn"",""https://cf.shopee.vn/file/3c20478feeccd49a944d090914ead040_tn""]","[""Black 9.5 UK"",""Black 5 UK"",""Black 8 UK"",""Black 8.5 UK"",""Black 5.5 UK"",""Black 6 UK"",""Black 6.5 UK"",""Black 7 UK"",""Black 7.5 UK"",""Black 3.5 UK"",""Black 4 UK"",""Black 4.5 UK""]", Giày adidas RUNNING Nữ Qt Racer Thể Thao Màu Đen FY5680,1500000,45,4,7,2
0,60935657bbc03a7818a32876,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Duy trì sự tập trung trên sân golf trong những ngày ẩm ướt. Chiếc mũ chơi golf adidas này cho độ che chắn vượt trội suốt những vòng golf ngập nắng. Kiếm tìm cảm giác vừa vặn tuyệt đối cho riêng bạn để chinh phục 18 lỗ golf.

- Một cỡ vừa với hầu hết mọi người
- Vải dobby làm từ 100% polyester
- Mũ chơi golf họa tiết graphic
- Cấu trúc sáu ô
- Vành mũ và thân mũ cong vừa
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/63a4c2427b47568d2bd3682b0fd48dd6_tn"",""https://cf.shopee.vn/file/d0f983b4540e07c5ac92312e04707894_tn"",""https://cf.shopee.vn/file/a5f5177e6bc178213d07ec214affd933_tn"",""https://cf.shopee.vn/file/28e500b684b286cb01a9220373d31be6_tn"",""https://cf.shopee.vn/file/9296ee05d45693b6f581fa88cf8c7acc_tn""]",[], Mũ adidas GOLF Performance Nam FI3099,525000,20,5,5,4
0,60935657bbc03a7818a32877,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Những đôi giày Adidas cung cấp cho bạn một chuyến đi suôn sẻ cả ngày dài, từ buổi sáng của bạn chạy việc lặt vặt để buổi chiều và sau đó một hangout sân sau vào ban đêm. Các Lightmotion midsole cung cấp đệm siêu nhẹ bạn sẽ thực sự đánh giá cao như những giờ vượt qua.

Sản phẩm này được thực hiện với Primeblue, một tái chế vật liệu hiệu suất cao sản xuất tại phần với Parley Dương nhựa.

- đóng cửa ren
- dệt trên
- đệm Superlight
- Lightmotion midsole
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/bde26ab0c37267d476d37bd2914ec252_tn"",""https://cf.shopee.vn/file/2e9608056ab91eec2e46476bc103d9c2_tn"",""https://cf.shopee.vn/file/4b78600678c4397311e82aed3b003631_tn"",""https://cf.shopee.vn/file/d5e4a5477b6832b587c1559e11d677bd_tn"",""https://cf.shopee.vn/file/07b9df5c4354933509a61613f7f8f90a_tn""]","[""white 7 UK"",""white 8 UK"",""white 8.5 UK"",""white 3.5 UK"",""white 4 UK"",""white 4.5 UK"",""white 5 UK"",""white 9.5 UK"",""white 5.5 UK"",""white 6 UK"",""white 6.5 UK"",""white 7.5 UK""]", Giày adidas RUNNING QT Racer Sport Nữ FY5679,1500000,49,5,3,2
0,60935657bbc03a7818a32878,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Khi nói đến một tương lai sạch hơn, một kích thước không phù hợp với tất cả. Và trong khi Adidas biết đôi giày không thể thay đổi thế giới, họ vẫn có thể là một bước đi đúng hướng. Ngay cả với các vật liệu mới, Stan Smith vẫn có vẻ như sắc nét và sạch hơn bao giờ hết. Các đồ họa vẽ nguệch ngoạc là một lời nhắc nhở rằng tất cả chúng ta có vai trò riêng của mình để chơi trong việc xây dựng một thế giới tốt đẹp hơn.

Sản phẩm này được thực hiện với Primegreen, một loạt các hiệu suất cao vật liệu tái chế. Nó cũng được thực hiện với lựa chọn thay thế ăn chay để các thành phần động vật có nguồn gốc từ hoặc vật liệu.

- đóng cửa ren
- Thuần chay trên được thực hiện với mức tối thiểu 50% vật liệu tái chế
- cupsole cao su
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/6e30775173e9aa0cbcdfc19a6b5560cc_tn"",""https://cf.shopee.vn/file/1ffd2df082d18b98643d0ab6739acd20_tn"",""https://cf.shopee.vn/file/af9877521a6fef37c68d890ecd1f930c_tn"",""https://cf.shopee.vn/file/d3492d470d03ae0527db07af94f4567d_tn"",""https://cf.shopee.vn/file/55ea50217a9ffee51cdee215aae73ea8_tn""]","[""White 4.5 UK"",""White 5.5 UK"",""White 7 UK"",""White 9.5 UK"",""White 3 UK"",""White 3.5 UK"",""White 5 UK"",""White 6 UK"",""White 7.5 UK"",""White 8 UK"",""White 6.5 UK"",""White 9 UK"",""White 4 UK"",""White 8.5 UK""]", Giày adidas ORIGINALS Nữ Stan Smith Màu Trắng FX5679,2400000,2,5,5,1
0,60935657bbc03a7818a32879,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Chính là cảm giác khi tìm thấy điểm giao hoàn hảo. Cho bản thân không gian để dễ dàng vung gậy. Chiếc áo polo chơi golf adidas này cho bạn cử động tự nhiên khi thực hiện trọn cú đánh bóng, giúp bạn ghi điểm vào lỗ với mọi động tác phát và gạt bóng. Phong cách golf hiện đại chính là khả năng biến đổi linh hoạt từ sân golf đến khu nhà câu lạc bộ.

- Ôm vừa
- Cổ polo ba khuy
- Vải jersey một mặt phải làm từ 88% polyester tái chế, 12% elastane
- Chất vải nhẹ vừa, co giãn, mượt mà
- Áo golf cho cử động thoải mái
- Gấu xẻ thông khí hai bên
- Chỉ số chống tia UV 50+
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/7c62bb4b3efe04906c27c42173af12fe_tn"",""https://cf.shopee.vn/file/1db439fc9679e275d8e8b3b642407ef1_tn"",""https://cf.shopee.vn/file/d20d77b8ed09f707eefbbe2721fff2a6_tn"",""https://cf.shopee.vn/file/ce0aabc5728c1a8f8b35e03f65182fa6_tn"",""https://cf.shopee.vn/file/7f2966181d532e70ac10bca5c753bc33_tn""]","[""pink L US"",""pink M US"",""pink S US"",""pink XL US"",""pink XS US"",""pink XL US"",""pink 3XL US"",""pink XS US"",""pink M US"",""pink 2XL US"",""pink S US"",""pink 2XL US"",""pink 4XL US"",""pink L US""]", Áo Polo adidas GOLF Nam Ultimate365 Badge Of Sport FJ9825,1595000,2,5,7,1
0,60935657bbc03a7818a3287a,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Những đôi giày Adidas cung cấp cho bạn một chuyến đi suôn sẻ cả ngày dài, từ buổi sáng của bạn chạy việc lặt vặt để buổi chiều và sau đó một hangout sân sau vào ban đêm. Các Lightmotion midsole cung cấp đệm siêu nhẹ bạn sẽ thực sự đánh giá cao như những giờ vượt qua.

Sản phẩm này được thực hiện với Primeblue, một tái chế vật liệu hiệu suất cao sản xuất tại phần với Parley Dương nhựa.

- đóng cửa ren
- dệt trên
- đệm Superlight
- Lightmotion midsole
- dệt may lót
- TEXTILE/SYNTHETICS
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/ebd5633bb4dcf940122f0586738fb7d0_tn"",""https://cf.shopee.vn/file/a29f961ccf901f124d078b48008f7a92_tn"",""https://cf.shopee.vn/file/953ebd385e977b0710260178ff928a2f_tn"",""https://cf.shopee.vn/file/3ece0dd0a97649754ee9b3d108d5b543_tn"",""https://cf.shopee.vn/file/2195f236660d752f467d7c9b698b8013_tn""]","[""White 5.5 UK"",""White 6 UK"",""White 7 UK"",""White 7.5 UK"",""White 8.5 UK"",""White 9.5 UK"",""White 3.5 UK"",""White 4 UK"",""White 6.5 UK"",""White 8 UK"",""White 4.5 UK"",""White 5 UK""]", Giày adidas RUNNING Nữ Qt Racer Thể Thao Màu Trắng FY5677,1500000,51,5,2,1
0,60935657bbc03a7818a3287b,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Lịch trình hôm nay của bạn có bao gồm chạy bộ hay không cũng chẳng quan trọng. Cảm giác siêu thoáng khí và đế giữa êm ái trợ lực mang đến lợi thế cho đôi giày chạy bộ adidas này. Bất kể chạy bộ hay xuống phố. Bạn đã có cho mình đôi giày sẵn sàng đồng hành và chinh phục ngày mới.

- Có dây buộc
- Thân giày bằng vải dệt kim
- Cảm giác thoáng khí
- Lớp lót bằng vải dệt
- Đế giữa công nghệ Bounce
- not found
- not found
- not found
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/1cd6e7ceb3b43fb0d8ad62aa309be76d_tn"",""https://cf.shopee.vn/file/c365748735775f2e95b93875f9482385_tn"",""https://cf.shopee.vn/file/cd51afdea4370f85df4ea8a9326de26b_tn"",""https://cf.shopee.vn/file/a85680c76e8ec46431097a1b93779646_tn"",""https://cf.shopee.vn/file/d78f73d983afa6a0dc313b4335c29138_tn""]","[""Black 4 UK"",""Black 5.5 UK"",""Black 6.5 UK"",""Black 7.5 UK"",""Black 8 UK"",""Black 8.5 UK"",""Black 9 UK"",""Black 3.5 UK"",""Black 9.5 UK"",""Black 5 UK"",""Black 6 UK"",""Black 7 UK"",""Black 4.5 UK""]", Giày adidas RUNNING Nữ Fluidflow 2.0 Màu Đen FZ1977,2000000,17,5,2,2
0,60935657bbc03a7818a3287c,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Chuyển đổi từ các liên kết đến các đường phố trong phong cách áo sơ mi golf polo này. Cắt cho một sự phù hợp thoải mái, nó được làm từ vải pha trộn bền với rạn da dùng cho mài mòn linh hoạt và thoải mái cả ngày. Ghi theo sọc chi tiết về sự tinh tế add giản dị trên.

- Thoải mái phù hợp với màn trên cơ thể cho phong trào phong phú
- Ba nút cổ áo polo
- Tay áo ngắn


- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/4efc465bebbcab90b75bccc890dbb8be_tn"",""https://cf.shopee.vn/file/ad420ad0dde87862a98d952cdece6dee_tn"",""https://cf.shopee.vn/file/9f4dd57757bb292bff12b1903aedff1f_tn"",""https://cf.shopee.vn/file/502714cbf4c28fd090ce3d3500ce2364_tn"",""https://cf.shopee.vn/file/dd5eec6dab84df055d1fdea83da8723e_tn""]","[""Black XS US"",""Black S US"",""Black M US"",""Black L US"",""Black XL US"",""Black 2XL US"",""Black AXS US"",""Black AS US"",""Black AM US"",""Black AL US"",""Black AXL US"",""Black A2XL US"",""Black A3XL US"",""Black A4XL US""]", Áo Polo adidas GOLF Adipure cao cấp Nam Màu đen DX9884,1995000,11,5,3,1
0,60935657bbc03a7818a3287d,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Khi bạn lần đầu tiên bắt đầu chạy, nó không phải là về PBs hoặc marathon. Đó là về cảm giác tốt, do đó dặm biến thành một cái gì đó bạn khao khát. Adidas Galaxar Run Shoes được thực hiện với vận động viên mới trong tâm trí. Các liền mạch lưới cảm thấy thoải mái trên trên đường dài, và Thoát midsole thêm đàn hồi đệm dưới chân.

Sản phẩm này được thực hiện với Primegreen, một loạt các hiệu suất cao vật liệu tái chế.

- phù hợp thường xuyên
- đóng cửa ren
- Dàn căng lưới trên
- cảm giác ổn định
- Thoát midsole
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/51b9c3ca89a1900071b2168eec74dcd2_tn"",""https://cf.shopee.vn/file/c22614213e843799f491d48efe9f8b46_tn"",""https://cf.shopee.vn/file/96fed0f9180c4b3afd7646e054fe5a0a_tn"",""https://cf.shopee.vn/file/bd05cf47bec378d9d333ea40288499d1_tn"",""https://cf.shopee.vn/file/87f4baaf6627bbc166c9072672bf2383_tn""]","[""Black 7 UK"",""Black 11 UK"",""Black 11.5 UK"",""Black 12 UK"",""Black 13.5 UK"",""Black 14.5 UK"",""Black 6.5 UK"",""Black 9.5 UK"",""Black 10 UK"",""Black 10.5 UK"",""Black 12.5 UK"",""Black 6 UK"",""Black 7.5 UK"",""Black 8.5 UK"",""Black 8 UK"",""Black 9 UK""]", Giày adidas RUNNING Nam Galaxar Run Màu Đen FY8976,2000000,8,5,3,1
0,60935657bbc03a7818a3287e,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Bất cứ ngày nào bạn chọn. Chiếc quần short chơi golf adidas Ultimate365 luôn mang đến sự thoải mái đáng tin cậy và khả năng vận động linh hoạt cho mọi ngày trên sân. Chất vải thấm hút mồ hôi giúp bạn luôn mát mẻ và khô ráo trong nhiều điều kiện thời tiết. Phát bóng, tiếp cận hay gạt bóng, từng cú đánh đều trở nên tự nhiên.

- Ôm vừa
- Đỉa cài thắt lưng và khóa kéo
- Vải dệt trơn làm từ 47% polyester, 43% polyester tái chế, 10% elastane
- Chất vải nhẹ, co giãn, thấm hút mồ hôi
- Quần short chơi golf
- Túi phía trước và phía sau
- Dải băng silicon chống trượt bên trong cạp quần
- 47% Polyester/43% rec polyester/10% Elasthane
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/f6ab750d378683559a95fd72f934f33e_tn"",""https://cf.shopee.vn/file/1b6de0e8c3b2a928c2c616a7d9ff5ce6_tn"",""https://cf.shopee.vn/file/c29755c1504b4e72826e74854611f2b5_tn"",""https://cf.shopee.vn/file/df91ac20800fd769856ae695498338df_tn"",""https://cf.shopee.vn/file/5111aed445411279d42e06799a7ae2fc_tn""]","[""blue 2XL US"",""blue 3XL US"",""blue 4XL US"",""blue M US"",""blue S US"",""blue M US"",""blue XL US"",""blue S US"",""blue L US"",""blue XS US"",""blue L US""]", Quần Ngắn adidas GOLF Nam Ultimate365 Club Novelty FJ9869,1895000,17,5,4,1
0,60935657bbc03a7818a3287f,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Tâm hồn trên mặt đất, tâm trí tận thiên hà. Đôi giày chạy bộ adidas Ultraboost này kỷ niệm màn hợp tác giữa chúng tôi và NASA với huy hiệu Artemis trên lưỡi gà. Hãy mang giày khi đi bộ khắp thành phố hay nhặt rác trên bãi biển. Thân giày ôm chân với chất vải adidas Primeknit mềm mại, cùng đế ngoài công nghệ Boost cho cảm giác thoải mái đến khó tin.

- Vừa vặn như đi tất
- Có dây buộc
- Thân giày bằng vải dệt công nghệ adidas Primeknit
- Cảm giác siêu nhẹ, thoáng khí
- Lớp lót bằng vải dệt
- Đế giữa công nghệ Boost
- Trọng lượng: 312 g (cỡ UK 8.5)
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/aab69afcf792b265145d98251db0abaa_tn"",""https://cf.shopee.vn/file/0e94701e048c5863fa9330df8b1a0d04_tn"",""https://cf.shopee.vn/file/dab353e39e4f4978f581d1afd2bcb83f_tn"",""https://cf.shopee.vn/file/8299274315d2bf4dc380a27ed96b788c_tn"",""https://cf.shopee.vn/file/e4fb7eecdf037adb127ea56a2c370ecf_tn""]","[""Black 5 UK"",""Black 8 UK"",""Black 8.5 UK"",""Black 9.5 UK"",""Black 10.5 UK"",""Black 3.5 UK"",""Black 4.5 UK"",""Black 5.5 UK"",""Black 7 UK"",""Black 10 UK"",""Black 4 UK"",""Black 6 UK"",""Black 6.5 UK"",""Black 7.5 UK"",""Black 9 UK""]", Giày adidas RUNNING Nữ Ultraboost 5.0 Dna Màu Đen FZ1853,4200000,18,5,2,1
0,60935657bbc03a7818a32880,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Làm mới phong cách golf truyền thống với nguồn cảm hứng graphic. Luôn khô ráo và tập trung trên sân trong tiết trời oi bức với chiếc áo polo chơi golf adidas này. Che chắn ánh nắng để tấn công lỗ cờ suốt cả mùa hè.

- Ôm vừa
- Cổ polo ba khuy có gân sọc
- Vải dệt interlock làm từ 100% polyester tái chế
- Công nghệ AEROREADY thấm hút ẩm
- Áo polo chơi golf kẻ sọc
- Họa tiết graphic phủ toàn bộ
- Chỉ số chống tia UV 50+
- 100% rec polyester
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/f5db72b8c169aed9d97b6674b0d5c5c8_tn"",""https://cf.shopee.vn/file/5a9a932fbba3cb0c1ee7e6bb19b01a74_tn"",""https://cf.shopee.vn/file/572ea973dacc89dfb5450db7b214d1b0_tn"",""https://cf.shopee.vn/file/d4600abc4381baae31e3400a54b4164f_tn"",""https://cf.shopee.vn/file/b2773d1efe2c12916d95850ea1ce4333_tn""]","[""White M US"",""White 2XL US"",""White 4XL US"",""White M US"",""White 3XL US"",""White L US"",""White 3XL US"",""White 4XL US"",""White XS US"",""White S US"",""White XS US"",""White S US"",""White XL US"",""White 2XL US"",""White L US"",""White XL US""]", Áo Polo adidas GOLF Nam Kẻ Sọc Màu Trắng FJ6424,1995000,8,5,5,1
0,60935657bbc03a7818a32881,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Lần sau khi bạn đi đến công viên, chụp cho các ngôi sao. adidas Starlancer Club bóng đá này là một lựa chọn đáng tin cậy cho các buổi tập huấn và kickabouts. bìa TPU và xây dựng máy khâu quay số độ bền của nó. Các phương tiện butyl bàng quang ít bơm, hơn chơi.

- 100% bìa TPU
- butyl bàng quang
- bề mặt máy khâu
- bóng đào tạo
- 100% Thermoplastic Polyurethane
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/424879ecb717853c9c3481c57bca23f7_tn"",""https://cf.shopee.vn/file/832aedba64ee5c35c463fd010b60be9e_tn"",""https://cf.shopee.vn/file/1c1f4382d77cef953b24e38661fa825a_tn"",""https://cf.shopee.vn/file/71928f8e71ce15bf947e6288eb3a9490_tn"",""https://cf.shopee.vn/file/2298ffde5a606f57a6d66e96f5a69541_tn""]","[""White 4 US"",""White 5 US"",""White 3 US""]", Bóng adidas FOOTBALL/SOCCER Nam Starlancer Club Màu Trắng GK3500,330000,7,5,3,1
0,60935657bbc03a7818a32882,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
In golf, the little things count. This adidas tote bag keeps balls, tees and markers organised. An inner mesh pocket holds a light layer. Slip-in side pockets stash your phone and keys while you're on the course.

- Dimensions: 17 cm x 11 cm x 26 cm
- Volume: 12.5 L
- 100% polyester twill
- External zip pocket
- Slip-in side pockets
- Inner mesh pocket
- 100% Polyester
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/5f7826c1180354e1e1f2c1797f4032bd_tn"",""https://cf.shopee.vn/file/063f991be0fbf0fca112cbaf7db1af29_tn"",""https://cf.shopee.vn/file/c84930fa77367bb710a521a4f09e9404_tn"",""https://cf.shopee.vn/file/4593419c037d90b25fe00277d2d1a2ec_tn"",""https://cf.shopee.vn/file/15a039fee5fc3b58d87fe16843929155_tn""]",[]," Túi adidas GOLF Nữ Women'S Round Màu Trắng GM1358",1200000,3,5,1,1
0,60935657bbc03a7818a32883,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
In golf, the little things count. This adidas tote bag keeps balls, tees and markers organised. An inner mesh pocket holds a light layer. Slip-in side pockets stash your phone and keys while you're on the course.

- Dimensions: 17 cm x 11 cm x 26 cm
- Volume: 12.5 L
- 100% polyester twill
- External zip pocket
- Slip-in side pockets
- Inner mesh pocket
- 100% Polyester
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/43d86237915c99e345c835aaf7fc0b47_tn"",""https://cf.shopee.vn/file/10c3eb6db1c18c3e032a20d77457fb57_tn"",""https://cf.shopee.vn/file/67f977ebc840e098cbb1814072e829db_tn"",""https://cf.shopee.vn/file/10f964ba99fb229561281d969db66e81_tn"",""https://cf.shopee.vn/file/d235789ebad53a818c3cf665c3f4438d_tn""]",[]," Túi adidas GOLF Nữ Women'S Round Màu Xanh Dương GM1359",1200000,1,5,1,1
0,60935657bbc03a7818a32884,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Bạn chọn ngày. Các Adidas Ultimate365 quần short golf cung cấp sự thoải mái đáng tin cậy và tính di động linh hoạt cho bất kỳ ngày nào trên sân. Hấp thụ ẩm vải giữ cho bạn mát mẻ và khô thông qua một loạt các điều kiện. Drive, cách tiếp cận hoặc putt, mỗi cảnh quay đi một cách tự nhiên.

- phù hợp thường xuyên
- vòng đai và ruồi zip
- 47% polyester, 43% tái chế polyester, 10% elastan dệt trơn
- Co giãn, vải hấp thụ ẩm nhẹ
- quần short Golf
- Mặt trận và túi sau
- Silicone nắm băng bên eo
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/1224b38497673829cfa82877ef61574d_tn"",""https://cf.shopee.vn/file/30ed92127a58ad7389f2c2e74655f1c6_tn"",""https://cf.shopee.vn/file/1b8b9af3ed68a0dbf0486044321802a4_tn"",""https://cf.shopee.vn/file/9959420d268e67aad5951870c1933854_tn"",""https://cf.shopee.vn/file/b22d299b7a2f968fbd9fe198f9d93eb1_tn""]","[""Blue A/XL US"",""Blue S US"",""Blue M US"",""Blue L US"",""Blue A/S US"",""Blue A3XL US"",""Blue A4XL US"",""Blue A/XS US"",""Blue A/M US"",""Blue A/L US"",""Blue A2XL US""]", Quần Ngắn adidas GOLF Nam Ultimate365 Club Novelty Xanh Dương FJ9867,1895000,34,5,1,1
0,60935657bbc03a7818a32885,"Quý khách vui lòng nhắn tin cho shop trong vòng 1 ngày sau khi nhận được hàng để được hỗ trợ trong trường hợp cần xuất hóa đơn đỏ (VAT) cho sản phẩm đã mua tại Shopee.
Quá thời gian nhận được hàng đã nêu, shop xin được phép không hỗ trợ dù trong bất kỳ trường hợp nào.
Feet apart. Hít thở sâu. Đọc fairway. Adidas Tech đáp ứng 2,0 Golf Shoes cung cấp cho bạn một cơ sở close-to-the-mặt đất cảm giác và an toàn cho một swing mạnh mẽ. Thưởng thức sự ổn định trọng lượng nhẹ trong một cơn rộng cho thoải mái đầy đủ quanh.

- phù hợp rộng
- đóng cửa ren
- Dệt và tổng hợp trên
- Tour Performance rộng xây dựng
- Nhẹ, giày golf ổn định
- sockliner Cloudfoam và midsole
- SYNTHETICS/TEXTILE
- Không Bảo Hành
- Xuất Xứ Thương Hiệu: Đức","[""https://cf.shopee.vn/file/48eeea77ed8154aced9f54649ceea5a4_tn"",""https://cf.shopee.vn/file/8cddce51e008610c3ffe29a37a8ec76e_tn"",""https://cf.shopee.vn/file/1be3419657dc9a77fa4f6f706f2fc91c_tn"",""https://cf.shopee.vn/file/bf2fdccdcdd122301f2edf9a50e88778_tn"",""https://cf.shopee.vn/file/773fa50db1475500b0488acf864e2a59_tn""]","[""White 9 UK"",""White 9.5 UK"",""White 10 UK"",""White 12.5 UK"",""White 14.5 UK"",""White 7 UK"",""White 7.5 UK"",""White 8.5 UK"",""White 10.5 UK"",""White 11 UK"",""White 13.5 UK"",""White 6.5 UK"",""White 13 UK"",""White 8 UK"",""White 12 UK"",""White 11.5 UK""]"," Giày adidas GOLF Nam Tech Response 2,0 Màu Trắng EE9418",2895000,25,5,4,1
